group_name,value
0,50506
1,65135
2,77544
3,68738
4,65108
5,64194
6,62202
7,62909
8,61261
9,58789
10,59954
11,57015
12,56209
13,55470
14,53353
15,52661
16,50413
17,54278
18,49738
19,49335
20,47284
21,50185
22,51758
23,54436
24,54506
25,54409
26,52672
27,54626
28,53766
29,55121
30,54599
31,53603
32,54452
33,53325
34,49744
35,47360
36,44248
37,42603
38,42680
39,41820
40,41721
41,38119
42,37068
43,37461
44,34968
45,37020
46,36736
47,38619
48,38860
49,39888
50,40552
51,38326
52,39463
53,37379
54,35822
55,36726
56,34679
57,33983
58,31179
59,29487
60,28948
61,27985
62,28251
63,26510
64,20294
65,21611
66,20948
67,20600
68,17769
69,17144
70,15309
71,15125
72,15347
73,14754
74,12555
75,13247
76,11554
77,11298
78,10253
79,9523
80,8990
81,9824
82,9230
83,8556
84+,42843
