group_name,value
0,544481
1,546724
2,614776
3,644121
4,606247
5,625130
6,644148
7,708223
8,714415
9,711716
10,674782
11,725509
12,702490
13,712455
14,679401
15,642657
16,666483
17,609323
18,601439
19,600782
20,562692
21,562827
22,589513
23,546106
24,564466
25,490706
26,494708
27,466061
28,439146
29,418679
30,454874
31,466262
32,461670
33,480243
34,432767
35,447326
36,471151
37,485562
38,432565
39,396277
40,358189
41,356294
42,387453
43,353903
44,344207
45,357906
46,290552
47,287625
48,278653
49,256520
50,247871
51,256507
52,241787
53,205055
54,232534
55,242445
56,236804
57,243801
58,216955
59,196178
60,200837
61,193612
62,177590
63,167678
64,138360
65,169813
66,145021
67,134156
68,114695
69,120537
70,81791
71,89178
72,66923
73,65083
74,48671
75,52472
76,28029
77,31883
78,42654
79,33736
80,28446
81,19339
82,17056
83,12705
84+,62572
