group_name,value
0,8338
1,8040
2,8079
3,7144
4,5946
5,6028
6,6022
7,6102
8,5341
9,4706
10,4756
11,4629
12,4567
13,4466
14,5313
15,5594
16,5679
17,4932
18,3848
19,3918
20,4756
21,4988
22,5260
23,5503
24,5641
25,5308
26,5608
27,5602
28,5581
29,5013
30,5012
31,5224
32,4701
33,4841
34,4892
35,4752
36,4726
37,4893
38,4876
39,4649
40,4569
41,4506
42,4468
43,4173
44,4492
45,4305
46,4124
47,4350
48,4072
49,3961
50,3930
51,3596
52,3225
53,3023
54,3046
55,2801
56,2692
57,2321
58,2219
59,2043
60,2285
61,2101
62,1857
63,1728
64,1541
65,1032
66,930
67,1064
68,1200
69,1229
70,1151
71,1170
72,1072
73,839
74,696
75,586
76,478
77,488
78,458
79,400
80,393
81,315
82,315
83,255
84+,821
