group_name,value
0,198057
1,198259
2,199029
3,200580
4,202830
5,204626
6,203632
7,203409
8,203950
9,204428
10,205048
11,205611
12,206098
13,205911
14,204509
15,199343
16,193558
17,190541
18,192296
19,193802
20,194581
21,195246
22,196027
23,194934
24,188494
25,182814
26,183812
27,186575
28,185325
29,184178
30,182581
31,180083
32,177781
33,175127
34,171780
35,166028
36,160771
37,157384
38,154421
39,153167
40,150638
41,145931
42,143503
43,141480
44,138779
45,135574
46,133275
47,130679
48,127894
49,125272
50,122875
51,119126
52,115602
53,112290
54,109202
55,106831
56,105416
57,103644
58,100477
59,98177
60,95625
61,92843
62,89813
63,86453
64,82817
65,78876
66,74695
67,70294
68,65713
69,61004
70,56275
71,51586
72,46977
73,42713
74,37899
75,35305
76,31694
77,28021
78,24818
79,21748
80,19499
81,17579
82,15886
83,14357
84+,84207
