group_name,value
0,39382
1,38262
2,36670
3,33443
4,31484
5,31781
6,32405
7,32376
8,30370
9,28695
10,26835
11,26909
12,27604
13,27242
14,28730
15,29809
16,32837
17,31140
18,32271
19,36074
20,39873
21,41185
22,44166
23,47491
24,48547
25,50868
26,50372
27,54602
28,53126
29,49515
30,49946
31,47544
32,47001
33,46354
34,46143
35,45991
36,42072
37,41376
38,40228
39,40088
40,40782
41,37667
42,37148
43,37568
44,37446
45,40397
46,43219
47,44971
48,46010
49,47263
50,49872
51,47445
52,46278
53,44194
54,44399
55,45525
56,44813
57,40876
58,39213
59,37271
60,35661
61,34412
62,27825
63,28491
64,22085
65,14945
66,11900
67,10938
68,17313
69,21519
70,23083
71,23188
72,21969
73,20668
74,17355
75,15622
76,11515
77,10756
78,11305
79,10313
80,10511
81,9672
82,8557
83,7624
84+,21783
