group_name,value
0,645435
1,631220
2,619341
3,609802
4,598590
5,586707
6,577145
7,568811
8,568512
9,569439
10,569315
11,562554
12,559133
13,553069
14,547192
15,537720
16,525341
17,509964
18,491328
19,470375
20,449758
21,430672
22,413876
23,399032
24,388256
25,375169
26,359074
27,344550
28,334112
29,323602
30,313459
31,303361
32,293039
33,283021
34,274689
35,269173
36,257048
37,249476
38,243135
39,235585
40,228487
41,222293
42,212222
43,200485
44,185559
45,171185
46,156724
47,144465
48,133185
49,122943
50,114374
51,106984
52,100801
53,95677
54,91119
55,87157
56,82972
57,79106
58,75139
59,71525
60,68063
61,64044
62,59958
63,55838
64,51736
65,47702
66,43928
67,40472
68,37305
69,34473
70,32354
71,30214
72,28205
73,26137
74,26460
75,23929
76,23982
77,22220
78,20117
79,17943
80,15860
81,13951
82,12170
83,10507
84+,45081
