group_name,value
0,13679
1,14380
2,15005
3,14688
4,16243
5,15831
6,16918
7,17221
8,17280
9,17141
10,17742
11,18246
12,18884
13,19501
14,19272
15,20467
16,20039
17,20077
18,19584
19,17812
20,17680
21,17494
22,17332
23,17627
24,17022
25,17878
26,18377
27,18845
28,19409
29,19403
30,20378
31,21011
32,21023
33,21654
34,22062
35,22995
36,24510
37,25330
38,26040
39,28173
40,28827
41,31244
42,31594
43,31756
44,29624
45,28742
46,28917
47,27571
48,28246
49,20851
50,26399
51,24505
52,24038
53,23319
54,23222
55,22859
56,24231
57,23531
58,23807
59,25388
60,26749
61,25763
62,27068
63,29298
64,31605
65,33171
66,35927
67,34546
68,33054
69,21950
70,21585
71,25490
72,25120
73,26078
74,23154
75,21500
76,17513
77,18619
78,18205
79,17866
80,15903
81,15793
82,14417
83,14819
84+,77357
