group_name,value
0,1668334
1,1635854
2,1604990
3,1569040
4,1531409
5,1495089
6,1452425
7,1411958
8,1385243
9,1360364
10,1339898
11,1321038
12,1299036
13,1272173
14,1239710
15,1204775
16,1179037
17,1150805
18,1122311
19,1093803
20,1060318
21,1028150
22,995462
23,961820
24,929903
25,893111
26,867380
27,830062
28,810720
29,774843
30,736127
31,699303
32,662208
33,631339
34,596140
35,564539
36,532243
37,496856
38,463389
39,431253
40,406506
41,384057
42,363059
43,343646
44,329668
45,313878
46,300678
47,288585
48,277418
49,264874
50,255181
51,246166
52,235826
53,224111
54,212041
55,201165
56,188834
57,176345
58,164872
59,153916
60,143732
61,134100
62,125065
63,116834
64,109150
65,101470
66,94212
67,87510
68,81359
69,75483
70,69771
71,64381
72,59246
73,54725
74,50526
75,42801
76,36237
77,31247
78,27419
79,24220
80,21222
81,19420
82,17744
83,16151
84+,94783
