group_name,value
1,169665
2,177421
3,187781
4,176933
5,177823
6,177471
7,178780
8,181543
9,180420
10,184741
11,180877
12,185372
13,189111
14,194514
15,195938
16,197852
17,196126
18,201756
19,206234
20,214634
21,223966
22,227865
23,236004
24,248389
25,247493
26,247386
27,241888
28,241406
29,241827
30,247890
31,247409
32,248849
33,250379
34,250334
35,241468
36,237859
37,236099
38,234171
39,228101
40,224666
41,218390
42,217386
43,219574
44,220580
45,212685
46,211396
47,207512
48,208434
49,209198
50,218047
51,225295
52,242583
53,254522
54,263503
55,268656
56,257369
57,254277
58,255988
59,259454
60,263368
61,257325
62,251960
63,247114
64,238758
65,233805
66,226175
67,217679
68,212657
69,203903
70,199056
71,193232
72,191144
73,180995
74,179669
75,178292
76,179846
77,183438
78,185133
79,128211
80,129213
81,117166
82,104271
83,93833
84,90754
85+,495266
