group_name,value
0,3901
1,4348
2,4957
3,4515
4,4799
5,4671
6,4412
7,4611
8,4636
9,4764
10,4428
11,4147
12,3690
13,3890
14,3748
15,4306
16,5162
17,6056
18,6762
19,8179
20,9318
21,10313
22,9616
23,9803
24,8639
25,8664
26,8023
27,7566
28,7062
29,6990
30,6031
31,6292
32,5721
33,5951
34,5536
35,5164
36,4200
37,4602
38,3989
39,4100
40,3841
41,3477
42,3389
43,3161
44,2705
45,2256
46,2118
47,2138
48,2007
49,2252
50,1788
51,1888
52,1843
53,1448
54,1609
55,1500
56,1302
57,1257
58,1165
59,1284
60,1055
61,1054
62,960
63,869
64,897
65,870
66,919
67,756
68,916
69,689
70,617
71,611
72,567
73,448
74,403
75,329
76,367
77,298
78,254
79,134
80,181
81,181
82,116
83,144
84+,509
