group_name,value
1,369
2,354
3,350
4,368
5,366
6,381
7,361
8,383
9,327
10,324
11,320
12,320
13,318
14,311
15,314
16,310
17,305
18,310
19,310
20,322
21,338
22,350
23,363
24,372
25,387
26,384
27,372
28,374
29,358
30,368
31,347
32,347
33,354
34,352
35,354
36,354
37,342
38,362
39,357
40,341
41,347
42,342
43,349
44,329
45,343
46,340
47,322
48,316
49,331
50,397
51,348
52,369
53,390
54,423
55,444
56,470
57,561
58,501
59,521
60,531
61,531
62,560
63,603
64,572
65,580
66,580
67,561
68,521
69,570
70,492
71,474
72,466
73,471
74,492
75,481
76,495
77,490
78,499
79,486
80,478
81,466
82,447
83,441
84,441
85+,4707
