group_name,value
1,386291
2,404424
3,413367
4,414467
5,424150
6,445205
7,466116
8,481237
9,489231
10,503616
11,510643
12,532942
13,541586
14,558217
15,567503
16,575574
17,576396
18,580076
19,579729
20,589036
21,587619
22,587356
23,599050
24,616684
25,615990
26,623150
27,617877
28,621261
29,620353
30,624631
31,635030
32,668872
33,669282
34,684314
35,675073
36,695712
37,644228
38,664831
39,671921
40,693472
41,705678
42,732348
43,753841
44,759408
45,780363
46,810923
47,844687
48,878583
49,914723
50,939676
51,942752
52,950936
53,961333
54,955931
55,952542
56,977719
57,965023
58,964042
59,978315
60,957554
61,928780
62,898961
63,850355
64,854400
65,814973
66,779814
67,741770
68,747407
69,731848
70,687514
71,679498
72,648400
73,661520
74,648850
75,668477
76,654419
77,646987
78,586335
79,516974
80,485691
81,463480
82,440035
83,463928
84,442826
85+,2809009
