group_name,value
0,107984
1,130428
2,155535
3,135529
4,123585
5,119474
6,112550
7,109886
8,108587
9,110876
10,111171
11,112778
12,113541
13,119500
14,131552
15,137162
16,149147
17,162324
18,159834
19,161279
20,161922
21,166475
22,173506
23,172595
24,172488
25,169448
26,170626
27,168886
28,161427
29,158615
30,154504
31,146054
32,141796
33,141273
34,141622
35,144581
36,149790
37,150701
38,155695
39,157597
40,158696
41,160664
42,159739
43,156204
44,158092
45,154209
46,150272
47,148211
48,136119
49,122995
50,111679
51,98811
52,92705
53,88928
54,89799
55,87174
56,88835
57,87562
58,81216
59,76770
60,71092
61,65187
62,59134
63,57071
64,52572
65,46345
66,42703
67,39221
68,40426
69,40828
70,42837
71,43935
72,44149
73,41444
74,38633
75,36115
76,34535
77,33223
78,30317
79,27477
80,23246
81,22443
82,19456
83,16966
84+,86586
