group_name,value
0,15016
1,15644
2,15093
3,13738
4,12729
5,13215
6,13292
7,12823
8,11809
9,11735
10,11845
11,12013
12,12221
13,12723
14,12601
15,13101
16,15135
17,15482
18,16019
19,16967
20,19060
21,20053
22,21501
23,21308
24,20459
25,20891
26,21166
27,22262
28,21149
29,20174
30,21493
31,20467
32,21083
33,20396
34,20629
35,20294
36,19524
37,19075
38,19953
39,19251
40,19357
41,18786
42,18543
43,18945
44,20166
45,19762
46,21331
47,21853
48,22493
49,22803
50,25430
51,24353
52,23541
53,23484
54,22979
55,24072
56,22515
57,20720
58,21518
59,20169
60,19822
61,21067
62,16672
63,17824
64,13638
65,8692
66,7061
67,6692
68,11573
69,14351
70,14601
71,15840
72,13638
73,13081
74,11559
75,9138
76,6994
77,6840
78,7681
79,6733
80,7226
81,6582
82,6363
83,4985
84+,17962
