group_name,value
1,534507
2,535859
3,537673
4,539512
5,541301
6,539245
7,540018
8,541026
9,544030
10,548567
11,554322
12,558354
13,568556
14,565366
15,573323
16,577831
17,582671
18,582297
19,578515
20,575235
21,561760
22,554811
23,552000
24,558191
25,555735
26,554082
27,553072
28,552490
29,552756
30,552909
31,552274
32,550012
33,547109
34,542313
35,536714
36,530367
37,521643
38,512631
39,501619
40,488901
41,476660
42,463906
43,452946
44,443552
45,435717
46,427959
47,420893
48,414541
49,407569
50,399616
51,390475
52,380338
53,369322
54,354768
55,343056
56,331529
57,318422
58,305132
59,293734
60,283231
61,272910
62,263538
63,254495
64,245107
65,235460
66,225608
67,215647
68,206716
69,197848
70,189171
71,180648
72,171868
73,162862
74,153872
75,144710
76,134263
77,124729
78,114388
79,104677
80,95288
81,87428
82,80042
83,73155
84,66643
85+,370853
