group_name,value
0,11244
1,11892
2,11547
3,10575
4,9817
5,10103
6,10646
7,10044
8,9685
9,9180
10,8440
11,8260
12,8652
13,8768
14,8799
15,9281
16,10904
17,11786
18,12329
19,12912
20,14477
21,15703
22,15686
23,16395
24,15564
25,16105
26,16360
27,17316
28,16074
29,15571
30,16077
31,15344
32,15889
33,15296
34,15812
35,15942
36,15824
37,14997
38,15238
39,14550
40,14533
41,14351
42,13959
43,13834
44,15058
45,14963
46,15068
47,16714
48,17537
49,17668
50,18158
51,18003
52,18033
53,17258
54,16962
55,18366
56,18238
57,15902
58,16148
59,15417
60,15332
61,16258
62,11018
63,13416
64,10439
65,7227
66,5122
67,3851
68,8149
69,10775
70,11100
71,12177
72,11462
73,11405
74,8959
75,8097
76,6604
77,6904
78,6951
79,6799
80,6831
81,5581
82,5479
83,4569
84+,14628
