group_name,value
0,463250
1,448972
2,440901
3,432430
4,423052
5,413414
6,406315
7,399037
8,390173
9,380912
10,372704
11,364746
12,358283
13,351770
14,343722
15,334564
16,325289
17,316009
18,307251
19,296813
20,287680
21,279966
22,276149
23,271891
24,265968
25,258572
26,255826
27,247990
28,238118
29,231444
30,223316
31,214628
32,205089
33,194353
34,185527
35,176650
36,167550
37,158110
38,149045
39,140431
40,132380
41,125423
42,118185
43,112343
44,106998
45,102266
46,98200
47,94297
48,91068
49,88158
50,85479
51,82845
52,80356
53,77841
54,75358
55,72877
56,70397
57,67876
58,65281
59,62610
60,59850
61,57032
62,54171
63,51286
64,48423
65,45606
66,42875
67,40248
68,37716
69,35280
70,32911
71,30637
72,28442
73,26307
74,23501
75,21909
76,19802
77,17540
78,15634
79,14191
80,12482
81,10838
82,9325
83,7778
84+,29607
