group_name,value
1,11640
2,11912
3,12460
4,12219
5,12075
6,12015
7,12037
8,12131
9,12299
10,12537
11,12843
12,13227
13,13687
14,14279
15,15001
16,15860
17,16818
18,17686
19,18367
20,18757
21,18871
22,18799
23,18638
24,18634
25,18767
26,18965
27,19399
28,19868
29,20287
30,20709
31,21069
32,21363
33,21431
34,21252
35,20738
36,19962
37,18934
38,18037
39,17568
40,17601
41,18134
42,19088
43,20046
44,20605
45,20682
46,20277
47,19451
48,18464
49,17589
50,16882
51,16338
52,15957
53,15766
54,15752
55,15899
56,16222
57,16679
58,17105
59,17334
60,17312
61,17057
62,16588
63,15994
64,15377
65,14751
66,14114
67,13488
68,12858
69,12218
70,11601
71,11016
72,10455
73,9847
74,9147
75,8333
76,7443
77,6504
78,5607
79,4849
80,4212
81,3668
82,3236
83,2892
84,2592
85+,14344
