group_name,value
0,458045
1,445639
2,435766
3,427524
4,421020
5,416780
6,411896
7,405016
8,395429
9,385182
10,374221
11,362624
12,350225
13,339002
14,329167
15,320851
16,314052
17,305653
18,293159
19,283761
20,274428
21,264457
22,256091
23,248859
24,242154
25,235452
26,228442
27,221608
28,216541
29,215599
30,200833
31,194164
32,188366
33,182402
34,176320
35,171579
36,165858
37,159969
38,154487
39,149009
40,143370
41,138407
42,132948
43,126382
44,119630
45,113356
46,108981
47,104644
48,100602
49,96683
50,93004
51,89542
52,85884
53,82309
54,78801
55,75379
56,72146
57,69057
58,65977
59,62732
60,59433
61,56155
62,52852
63,49027
64,45806
65,42711
66,39756
67,36887
68,34182
69,31602
70,29161
71,26848
72,24623
73,22594
74,20402
75,19056
76,16960
77,15426
78,13939
79,12327
80,10706
81,9136
82,7694
83,6417
84+,22738
