group_name,value
0,957257
1,933135
2,919352
3,906968
4,897177
5,889848
6,899295
7,898536
8,892771
9,887159
10,808771
11,777289
12,776084
13,766718
14,749242
15,729620
16,701347
17,667990
18,625660
19,596911
20,584412
21,562909
22,540372
23,526682
24,514581
25,487973
26,457650
27,448741
28,446740
29,445140
30,442029
31,440012
32,437994
33,434763
34,429639
35,424033
36,417196
37,408858
38,398945
39,387180
40,373699
41,358857
42,342468
43,325991
44,310911
45,294736
46,278936
47,264060
48,248157
49,231801
50,215954
51,202163
52,190069
53,178430
54,167806
55,158038
56,149263
57,141421
58,133837
59,126708
60,118481
61,110475
62,103972
63,97575
64,90776
65,83491
66,76764
67,70870
68,64997
69,59165
70,53940
71,49131
72,44533
73,40389
74,36507
75,32520
76,28922
77,25965
78,23197
79,20461
80,17822
81,15511
82,13460
83,11483
84+,47097
