group_name,value
0,33147
1,41092
2,53015
3,50184
4,43180
5,44270
6,43707
7,43052
8,43591
9,44975
10,44295
11,44878
12,45275
13,44090
14,41316
15,42495
16,42085
17,42848
18,39214
19,41240
20,39952
21,39016
22,38684
23,38927
24,39323
25,39996
26,39881
27,41547
28,41605
29,42520
30,43052
31,38543
32,39279
33,37543
34,39343
35,39253
36,38972
37,40925
38,41354
39,42322
40,42200
41,39214
42,38529
43,39214
44,39509
45,43911
46,44711
47,44436
48,44967
49,47499
50,46377
51,45423
52,45346
53,44206
54,43405
55,43629
56,43110
57,40708
58,39804
59,38510
60,38112
61,39734
62,39868
63,39055
64,30361
65,32117
66,30444
67,31290
68,28605
69,25998
70,25338
71,23250
72,23506
73,20815
74,19059
75,18547
76,17227
77,16310
78,15811
79,14991
80,15068
81,13101
82,12864
83,12012
84+,58896
