group_name,value
0,42900
1,47939
2,55399
3,47996
4,54927
5,55040
6,53340
7,59682
8,55909
9,55930
10,62665
11,59313
12,62157
13,57175
14,55249
15,60782
16,56660
17,54780
18,54805
19,55992
20,48712
21,50176
22,45675
23,45312
24,46393
25,44055
26,42165
27,42318
28,41471
29,37738
30,37128
31,31341
32,32685
33,29563
34,32065
35,31653
36,32158
37,29089
38,29869
39,28715
40,29057
41,27479
42,25586
43,22968
44,22543
45,21807
46,21641
47,21933
48,20908
49,20327
50,18002
51,15655
52,14193
53,15739
54,12913
55,11856
56,10760
57,11418
58,11604
59,8996
60,9302
61,9268
62,7547
63,7057
64,6373
65,6574
66,7060
67,7537
68,6810
69,5753
70,6121
71,5141
72,3966
73,3199
74,3583
75,3004
76,3451
77,3708
78,2908
79,2680
80,2092
81,1421
82,1540
83,1856
84+,9870
