group_name,value
0,28341
1,28462
2,28735
3,28829
4,29320
5,29703
6,31130
7,32430
8,33841
9,35570
10,35681
11,34839
12,33449
13,32357
14,32253
15,32267
16,32603
17,33641
18,34717
19,35626
20,36006
21,36538
22,39197
23,41619
24,41829
25,42540
26,44605
27,46660
28,47754
29,47727
30,47520
31,47599
32,47180
33,46044
34,44223
35,42080
36,40252
37,38852
38,37303
39,35606
40,34067
41,32558
42,31437
43,30721
44,30259
45,30125
46,30194
47,30435
48,30702
49,31111
50,31752
51,32506
52,33505
53,34542
54,35323
55,35460
56,35196
57,35183
58,35500
59,36175
60,36944
61,37471
62,37581
63,37200
64,36307
65,34877
66,33562
67,32357
68,30870
69,28988
70,26770
71,24913
72,23668
73,22651
74,21413
75,19624
76,17591
77,15795
78,14601
79,14022
80,13636
81,13153
82,12304
83,11047
84+,52634
