group_name,value
1,232871
2,231860
3,232075
4,232259
5,232766
6,233245
7,233712
8,234295
9,234973
10,246342
11,241334
12,243945
13,243374
14,249541
15,242124
16,240836
17,237539
18,219254
19,215254
20,209715
21,207729
22,199972
23,196060
24,199026
25,189844
26,193118
27,198811
28,203247
29,203394
30,201631
31,198418
32,193092
33,186601
34,178574
35,174342
36,171357
37,167484
38,162410
39,157694
40,152647
41,149189
42,145099
43,139900
44,135867
45,131718
46,128699
47,124893
48,120518
49,118137
50,115659
51,114100
52,111800
53,108150
54,104495
55,100395
56,96936
57,92333
58,87015
59,82557
60,77643
61,73021
62,67912
63,62344
64,57520
65,52972
66,49556
67,45838
68,41820
69,38532
70,35369
71,33389
72,30954
73,28091
74,25367
75,22951
76,20898
77,18664
78,16654
79,14907
80,13356
81,11929
82,10610
83,9385
84,8232
85+,32804
