group_name,value
0,36624
1,36068
2,35937
3,33384
4,32788
5,31650
6,32834
7,31859
8,30504
9,27774
10,28102
11,26714
12,28266
13,28370
14,29712
15,30746
16,37410
17,37770
18,38602
19,40997
20,46672
21,47765
22,50711
23,52302
24,51982
25,52950
26,54096
27,54567
28,50358
29,50122
30,53016
31,50247
32,50345
33,49696
34,51104
35,49959
36,47465
37,47484
38,48335
39,47518
40,47707
41,43151
42,42705
43,42562
44,44440
45,44500
46,46627
47,49683
48,50508
49,53160
50,55117
51,52695
52,52191
53,51772
54,49704
55,51261
56,51399
57,47969
58,48133
59,45612
60,43471
61,47367
62,36860
63,40382
64,32278
65,21241
66,16803
67,16489
68,24599
69,28337
70,30825
71,32756
72,29823
73,30445
74,25470
75,18604
76,13478
77,13425
78,15762
79,14905
80,15952
81,13360
82,14196
83,10748
84+,32907
