group_name,value
0,1763
1,1892
2,1717
3,1627
4,1791
5,1650
6,1773
7,1736
8,1672
9,1469
10,1574
11,1469
12,1578
13,1359
14,1416
15,1470
16,1587
17,1729
18,1798
19,1814
20,2116
21,2080
22,2401
23,2578
24,2532
25,2662
26,2621
27,2999
28,2788
29,2701
30,2916
31,2902
32,2856
33,2784
34,2879
35,2695
36,2729
37,2704
38,2564
39,2650
40,2632
41,2227
42,2253
43,2233
44,2307
45,2333
46,2583
47,2766
48,2793
49,2863
50,3072
51,3073
52,3047
53,2907
54,2788
55,2875
56,2982
57,2613
58,2647
59,2477
60,2257
61,2228
62,1601
63,1669
64,1287
65,793
66,709
67,614
68,783
69,922
70,869
71,860
72,792
73,674
74,488
75,400
76,299
77,189
78,312
79,233
80,278
81,229
82,157
83,191
84+,498
