group_name,value
0,10633
1,10639
2,10247
3,9495
4,9172
5,9189
6,9202
7,9244
8,8650
9,8024
10,7815
11,7777
12,8191
13,8479
14,8752
15,9374
16,11161
17,10528
18,10920
19,11713
20,13446
21,14070
22,15284
23,16100
24,15780
25,15644
26,15540
27,16594
28,15364
29,14822
30,15469
31,15070
32,15094
33,14236
34,14703
35,14289
36,14377
37,13862
38,14309
39,13855
40,13485
41,12830
42,13208
43,13066
44,13916
45,13791
46,14734
47,15808
48,16784
49,17119
50,18290
51,17443
52,18649
53,18001
54,17213
55,17263
56,16523
57,15165
58,15121
59,13782
60,14688
61,14542
62,11405
63,11556
64,8428
65,5537
66,5370
67,4780
68,6964
69,8530
70,8380
71,9372
72,9442
73,9669
74,8052
75,5865
76,4700
77,5141
78,5917
79,5672
80,6151
81,4851
82,4802
83,3505
84+,14727
