group_name,value
1,1348379
2,1306545
3,1273395
4,1241701
5,1205082
6,1169981
7,1134310
8,1097707
9,1060416
10,1021741
11,982411
12,942969
13,901214
14,894927
15,888273
16,865925
17,848902
18,831149
19,804655
20,784247
21,763832
22,738770
23,720903
24,705046
25,687896
26,667505
27,653619
28,636909
29,651392
30,645442
31,635533
32,620826
33,603697
34,585350
35,565266
36,546777
37,525228
38,504927
39,483456
40,460290
41,438570
42,415742
43,393738
44,372842
45,351443
46,326961
47,308883
48,292002
49,275934
50,260401
51,246505
52,233977
53,222181
54,210551
55,198691
56,187697
57,177260
58,166321
59,155749
60,145807
61,135762
62,126750
63,118474
64,110518
65,102891
66,95303
67,88133
68,81373
69,74916
70,68701
71,62905
72,57497
73,52342
74,47439
75,46675
76,44563
77,42698
78,38595
79,33841
80,29769
81,25933
82,22411
83,19206
84,16204
85+,56513
