group_name,value
0,305784
1,303092
2,345378
3,340111
4,355404
5,351909
6,336658
7,333839
8,341752
9,324646
10,331040
11,331859
12,308557
13,322291
14,330782
15,275962
16,309664
17,289476
18,292844
19,267256
20,283447
21,281411
22,285667
23,318795
24,299090
25,290558
26,287922
27,270283
28,272706
29,236113
30,243102
31,217565
32,223152
33,198510
34,216148
35,206220
36,193867
37,203825
38,204142
39,186915
40,175695
41,160439
42,152267
43,168291
44,141175
45,151886
46,143704
47,131896
48,132658
49,124628
50,120671
51,116721
52,106045
53,111713
54,113085
55,107294
56,92754
57,103622
58,92810
59,93672
60,83931
61,85481
62,74653
63,72733
64,63611
65,62266
66,57923
67,55059
68,51661
69,60763
70,61072
71,45196
72,35851
73,32540
74,24449
75,28166
76,21077
77,24510
78,23921
79,19039
80,22112
81,19518
82,17288
83,11163
84+,47802
