group_name,value
0,353457
1,448863
2,578192
3,521191
4,483063
5,492969
6,470722
7,471165
8,473046
9,485607
10,484114
11,480517
12,472603
13,455116
14,437518
15,456997
16,450357
17,452239
18,420971
19,409516
20,410899
21,405310
22,413776
23,424568
24,428386
25,437684
26,430655
27,435470
28,445265
29,451519
30,460207
31,418813
32,418979
33,405752
34,410014
35,414331
36,408963
37,419256
38,444823
39,455337
40,450578
41,412006
42,397784
43,397839
44,403872
45,421248
46,426782
47,429936
48,437684
49,425011
50,437795
51,420030
52,418149
53,391807
54,387490
55,386716
56,365521
57,347313
58,332980
59,314276
60,312284
61,310402
62,310402
63,295958
64,231985
65,237685
66,222079
67,213391
68,194298
69,185997
70,167957
71,166518
72,159655
73,141836
74,133812
75,129938
76,116767
77,112063
78,105699
79,104481
80,101549
81,91477
82,83784
83,74044
84+,383340
