group_name,value
0,43792
1,45490
2,50393
3,47640
4,47250
5,49564
6,52767
7,55674
8,58255
9,60688
10,61617
11,63222
12,63749
13,64887
14,64491
15,63675
16,63049
17,63188
18,61726
19,61895
20,60988
21,59941
22,60331
23,61220
24,62441
25,61877
26,64601
27,66697
28,69450
29,71852
30,72177
31,75080
32,74334
33,75378
34,73731
35,73809
36,70219
37,71129
38,72997
39,75047
40,76102
41,75257
42,72098
43,71351
44,70608
45,70596
46,71041
47,71333
48,69670
49,66259
50,60365
51,62262
52,63888
53,65739
54,66936
55,71485
56,72994
57,73113
58,73258
59,74278
60,74677
61,73594
62,72811
63,71995
64,71062
65,68528
66,70784
67,71995
68,70817
69,70293
70,68428
71,69804
72,66682
73,67955
74,69053
75,69321
76,67437
77,64086
78,55773
79,43443
80,39758
81,31035
82,42544
83,28704
84+,196521
