group_name,value
0,152448
1,227778
2,280628
3,253037
4,224056
5,228472
6,221277
7,227183
8,221774
9,221426
10,222717
11,223262
12,220136
13,248819
14,271547
15,292291
16,330204
17,355710
18,377894
19,423102
20,466474
21,512426
22,549694
23,534112
24,497092
25,474364
26,431538
27,397892
28,414466
29,428610
30,433372
31,443398
32,462751
33,466027
34,479624
35,505528
36,520962
37,548453
38,572075
39,594357
40,623140
41,619963
42,628499
43,632468
44,624281
45,594605
46,602347
47,556493
48,539919
49,512128
50,469550
51,464836
52,445184
53,460270
54,455656
55,452877
56,441363
57,436004
58,406825
59,374569
60,332486
61,306731
62,280380
63,259885
64,227927
65,206936
66,186291
67,166640
68,154978
69,147087
70,149817
71,145599
72,142571
73,127287
74,114583
75,104113
76,99299
77,94883
78,84065
79,75131
80,71360
81,55927
82,52106
83,45109
84+,197259
