group_name,value
0,76917
1,83393
2,87428
3,86023
4,86008
5,89197
6,91395
7,91975
8,89233
9,88551
10,86376
11,86747
12,85997
13,87055
14,84997
15,86641
16,85687
17,87670
18,88349
19,90056
20,89010
21,91735
22,90940
23,96921
24,99450
25,104763
26,109503
27,115325
28,116065
29,120575
30,124028
31,126546
32,128388
33,127626
34,126974
35,127132
36,125008
37,124689
38,124594
39,124995
40,124621
41,127418
42,126504
43,123121
44,116441
45,114362
46,113529
47,114089
48,118229
49,120507
50,120354
51,126886
52,130722
53,133668
54,141308
55,144649
56,143762
57,143427
58,143609
59,143837
60,141879
61,137780
62,133064
63,126781
64,121293
65,114911
66,111419
67,107973
68,99469
69,93090
70,88958
71,86372
72,81180
73,81649
74,80797
75,81335
76,80433
77,65757
78,53127
79,66192
80,63668
81,61836
82,68199
83,69113
84+,303474
