group_name,value
0,6284
1,7003
2,7342
3,7237
4,7871
5,7770
6,7735
7,8150
8,7894
9,7735
10,7845
11,8084
12,8458
13,8769
14,9001
15,9172
16,9413
17,9116
18,7948
19,7012
20,6869
21,7006
22,7195
23,7319
24,7398
25,7399
26,7679
27,7726
28,8219
29,8586
30,9273
31,9206
32,9279
33,9449
34,9278
35,9790
36,9901
37,10161
38,10479
39,10662
40,10834
41,11395
42,10903
43,10780
44,10426
45,10396
46,10388
47,9965
48,10204
49,8694
50,10155
51,9945
52,10056
53,10432
54,10452
55,10857
56,11370
57,11368
58,10860
59,11669
60,12092
61,12474
62,13251
63,13258
64,14160
65,14223
66,15504
67,13787
68,12169
69,7580
70,8025
71,9351
72,9184
73,9901
74,9592
75,8706
76,7789
77,7813
78,8117
79,7946
80,7580
81,7194
82,6853
83,6983
84+,36116
