group_name,value
1,162780
2,157390
3,154424
4,152166
5,150470
6,149017
7,147206
8,145917
9,144051
10,143813
11,144239
12,145122
13,139186
14,137046
15,135358
16,133403
17,131659
18,128045
19,122484
20,116766
21,111876
22,107951
23,104477
24,100495
25,96325
26,91886
27,87630
28,83630
29,79989
30,76629
31,73982
32,71795
33,69995
34,68252
35,66727
36,65468
37,64251
38,63261
39,61779
40,59995
41,58049
42,56383
43,54830
44,53063
45,51324
46,48959
47,46653
48,44462
49,42289
50,40205
51,38304
52,36395
53,34571
54,33333
55,32292
56,30951
57,29684
58,28419
59,27235
60,25958
61,24700
62,23379
63,22045
64,20749
65,19484
66,18238
67,17040
68,15839
69,14647
70,13534
71,12437
72,11368
73,10320
74,9308
75,8131
76,7356
77,6822
78,6239
79,5569
80,4873
81,4200
82,3545
83,2964
84,2445
85+,7864
