group_name,value
0,839943
1,1108726
2,1341497
3,1160242
4,1002591
5,975369
6,938152
7,914031
8,900764
9,889910
10,871302
11,898524
12,877849
13,925058
14,995354
15,997250
16,1049972
17,1099077
18,1221580
19,1416963
20,1653698
21,1885437
22,2181958
23,2053426
24,1964348
25,1801873
26,1642326
27,1471237
28,1432815
29,1430575
30,1397838
31,1357867
32,1358382
33,1415585
34,1445564
35,1536709
36,1649563
37,1711934
38,1787227
39,1879925
40,1984162
41,2049119
42,2068932
43,2068588
44,2008456
45,1946946
46,1854595
47,1779819
48,1667654
49,1572202
50,1447115
51,1356143
52,1307210
53,1341670
54,1370443
55,1434021
56,1465378
57,1474683
58,1383882
59,1256900
60,1178333
61,1101317
62,1014134
63,936430
64,862515
65,799109
66,708309
67,663340
68,611995
69,600796
70,555827
71,555137
72,542560
73,490527
74,467956
75,447280
76,444007
77,444696
78,386632
79,355274
80,310650
81,289285
82,274812
83,227258
84+,1009311
