group_name,value
0,5503
1,5630
2,5353
3,5042
4,4760
5,4740
6,4772
7,4870
8,4477
9,4414
10,4265
11,4438
12,4592
13,4547
14,4803
15,4947
16,5587
17,5355
18,5727
19,6185
20,7094
21,7216
22,7488
23,7916
24,7451
25,7658
26,8088
27,8143
28,7819
29,7390
30,8049
31,7659
32,7950
33,7279
34,7469
35,7491
36,7220
37,7169
38,7475
39,7451
40,7462
41,6981
42,6725
43,7059
44,7312
45,7103
46,7437
47,7767
48,8342
49,8708
50,8987
51,9075
52,8996
53,8973
54,8810
55,8964
56,8468
57,7713
58,7951
59,7605
60,7684
61,8114
62,6037
63,6834
64,5735
65,3728
66,2882
67,2386
68,4538
69,5831
70,5630
71,6317
72,5877
73,5818
74,4926
75,4415
76,3447
77,3311
78,3627
79,3537
80,3198
81,2814
82,2638
83,2206
84+,7749
