group_name,value
0,7089
1,7106
2,7364
3,6800
4,6446
5,6253
6,6303
7,6275
8,6000
9,5451
10,5152
11,5137
12,5586
13,5277
14,5448
15,5735
16,6300
17,6127
18,6466
19,7072
20,8385
21,8690
22,9201
23,10204
24,9322
25,9493
26,9893
27,10525
28,10246
29,9244
30,9687
31,9152
32,9461
33,8903
34,9101
35,9044
36,8804
37,8421
38,8526
39,8440
40,8291
41,7958
42,7823
43,8227
44,8735
45,9150
46,8986
47,9574
48,10445
49,11084
50,11407
51,11280
52,11067
53,10926
54,10961
55,11217
56,10644
57,9969
58,9719
59,9517
60,9429
61,9859
62,6858
63,7638
64,6146
65,4415
66,3601
67,2617
68,4616
69,6507
70,5919
71,6865
72,6589
73,6756
74,5418
75,4928
76,3684
77,4390
78,4378
79,4274
80,3899
81,3442
82,3344
83,2656
84+,8359
