group_name,value
0,209636
1,189842
2,261574
3,287632
4,299299
5,309971
6,335258
7,372816
8,377436
9,412709
10,435049
11,454434
12,436019
13,428505
14,442876
15,445057
16,407262
17,398939
18,363490
19,366622
20,349747
21,333390
22,315969
23,326382
24,326923
25,347121
26,359973
27,390734
28,408999
29,427382
30,453541
31,490818
32,531118
33,562297
34,587028
35,645904
36,663602
37,681007
38,634719
39,632552
40,660910
41,616109
42,603477
43,594077
44,572205
45,555263
46,533770
47,545764
48,541341
49,545456
50,455789
51,474042
52,473144
53,584995
54,581731
55,452803
56,498206
57,490497
58,551211
59,565145
60,562710
61,570054
62,543878
63,528609
64,574823
65,494334
66,509839
67,480785
68,445924
69,435124
70,379030
71,405064
72,376196
73,354616
74,397999
75,199333
76,307800
77,192774
78,132233
79,188427
80,101831
81,190819
82,167191
83,200441
84+,1101859
