group_name,value
0,38831
1,52018
2,63009
3,56429
4,52668
5,51198
6,50311
7,50855
8,50307
9,50154
10,50763
11,51020
12,51984
13,52373
14,53506
15,53903
16,55239
17,55939
18,57656
19,60422
20,63850
21,67617
22,71125
23,69840
24,69251
25,67794
26,66688
27,66818
28,64585
29,60150
30,58620
31,55962
32,53341
33,51788
34,52224
35,52718
36,52970
37,53839
38,52775
39,52653
40,51877
41,50897
42,48732
43,47568
44,46275
45,44856
46,43373
47,40422
48,37519
49,34038
50,30469
51,27320
52,25362
53,23740
54,23411
55,21644
56,20730
57,20087
58,19348
59,18434
60,17902
61,16996
62,16583
63,16047
64,15053
65,14452
66,13584
67,12722
68,11812
69,11036
70,10367
71,10091
72,9403
73,8071
74,7211
75,6874
76,6384
77,5668
78,4804
79,4441
80,3994
81,3867
82,3313
83,2711
84+,11369
