group_name,value
0,8478
1,8418
2,8175
3,8104
4,7501
5,7869
6,7449
7,7437
8,6881
9,6891
10,6720
11,6757
12,7069
13,6756
14,6986
15,7100
16,7899
17,6576
18,5764
19,6007
20,6939
21,6847
22,8479
23,9197
24,9474
25,9976
26,10169
27,10338
28,10483
29,10291
30,10381
31,9684
32,9823
33,9515
34,10059
35,9726
36,9781
37,9362
38,9356
39,8979
40,8661
41,8515
42,8218
43,7888
44,8356
45,8643
46,9115
47,9594
48,10480
49,10649
50,10815
51,10383
52,9680
53,8938
54,7993
55,7416
56,6694
57,5893
58,5340
59,4608
60,4216
61,3769
62,2704
63,2605
64,1879
65,1173
66,939
67,813
68,996
69,1036
70,999
71,994
72,861
73,778
74,694
75,429
76,390
77,328
78,290
79,248
80,310
81,247
82,196
83,120
84+,564
