group_name,value
0,30669
1,42090
2,50890
3,48618
4,46264
5,47615
6,46338
7,48566
8,48670
9,49561
10,51017
11,52739
12,51952
13,52086
14,53542
15,57648
16,55294
17,47125
18,39929
19,41444
20,38518
21,39781
22,44073
23,44088
24,44467
25,46189
26,44719
27,44467
28,42676
29,42239
30,43055
31,40887
32,45008
33,43294
34,42588
35,42565
36,41465
37,44846
38,49612
39,55962
40,57135
41,55888
42,53949
43,56541
44,60142
45,62036
46,64435
47,61294
48,60307
49,62163
50,63559
51,62238
52,61992
53,60091
54,59764
55,55784
56,53637
57,52316
58,48269
59,45491
60,45343
61,44482
62,46309
63,46999
64,34508
65,34345
66,33900
67,34004
68,30484
69,25938
70,24305
71,24246
72,23473
73,21305
74,20651
75,20354
76,17614
77,17570
78,17659
79,18557
80,18379
81,17377
82,16819
83,16404
84+,91028
