group_name,value
1,2570042
2,2599153
3,2626632
4,2663497
5,2758917
6,2833232
7,2832161
8,2815241
9,2898115
10,2892681
11,2867350
12,2870056
13,2881559
14,2889656
15,2901714
16,2913630
17,2959100
18,3000463
19,3043454
20,3052900
21,3058100
22,3119930
23,3179772
24,3233425
25,3282480
26,3315924
27,3300465
28,3272145
29,3261208
30,3223614
31,3211848
32,3188433
33,3218003
34,3238074
35,3275808
36,3300132
37,3333295
38,3365194
39,3376540
40,3375131
41,3373984
42,3348559
43,3305627
44,3245571
45,3176091
46,3099513
47,3018877
48,2935316
49,2854702
50,2778147
51,2731379
52,2664796
53,2598339
54,2532059
55,2472170
56,2425534
57,2402034
58,2383331
59,2357568
60,2322882
61,2274703
62,2204947
63,2128730
64,2049129
65,1967006
66,1877656
67,1786665
68,1695911
69,1606509
70,1518468
71,1432186
72,1347006
73,1262531
74,1176651
75,1100140
76,984332
77,888558
78,798822
79,725599
80,662989
81,600093
82,541701
83,484820
84,427205
85+,2006548
