group_name,value
0,17574
1,18057
2,18131
3,18418
4,18016
5,18240
6,17739
7,17687
8,17202
9,17469
10,17803
11,18351
12,18133
13,18767
14,18816
15,19441
16,19780
17,19745
18,18844
19,19062
20,19232
21,19341
22,19112
23,18772
24,18025
25,18293
26,19036
27,19429
28,18825
29,19298
30,18851
31,18757
32,18826
33,18509
34,19068
35,18420
36,17974
37,17706
38,18022
39,19366
40,19325
41,19353
42,18601
43,18348
44,19001
45,20764
46,22109
47,22203
48,22229
49,21482
50,22105
51,21710
52,21324
53,22293
54,22271
55,21698
56,21086
57,19842
58,18640
59,17711
60,17084
61,16609
62,15574
63,16144
64,15661
65,13189
66,11631
67,11985
68,11402
69,10474
70,10160
71,9443
72,8421
73,8841
74,7682
75,7862
76,7325
77,7296
78,7426
79,7121
80,6511
81,6238
82,5997
83,4651
84+,28057
