group_name,value
0,16342
1,16837
2,18276
3,17204
4,18294
5,18638
6,18445
7,19710
8,19161
9,18873
10,19081
11,20136
12,20549
13,21224
14,21148
15,21941
16,21486
17,22230
18,23705
19,24402
20,24606
21,23947
22,22780
23,23523
24,23121
25,23552
26,23300
27,24457
28,25719
29,25905
30,26382
31,27430
32,27618
33,28263
34,28438
35,29000
36,29835
37,30827
38,31565
39,32668
40,33587
41,34672
42,35108
43,33192
44,32394
45,31324
46,30548
47,30090
48,30962
49,24352
50,29920
51,28118
52,29094
53,28351
54,29439
55,29106
56,29986
57,29824
58,30424
59,30875
60,32513
61,31575
62,33643
63,35552
64,36782
65,39262
66,40271
67,37529
68,32263
69,19904
70,21295
71,25884
72,26101
73,25870
74,23875
75,22928
76,20504
77,22029
78,21795
79,21129
80,19757
81,17955
82,17457
83,18902
84+,88130
