group_name,value
0,22779
1,28667
2,35177
3,31766
4,30215
5,30557
6,29430
7,29589
8,29370
9,28766
10,28328
11,29105
12,28791
13,28670
14,27419
15,28194
16,26073
17,27179
18,25359
19,23016
20,23313
21,23281
22,23200
23,25214
24,24938
25,25744
26,25289
27,24974
28,24747
29,25090
30,24811
31,23200
32,24826
33,24306
34,23444
35,23020
36,21850
37,21715
38,23695
39,25893
40,24196
41,23988
42,22917
43,22193
44,21681
45,23292
46,24624
47,25525
48,26850
49,26295
50,26525
51,24871
52,25798
53,24641
54,24765
55,24299
56,24168
57,24514
58,23532
59,22348
60,21401
61,22348
62,22797
63,21167
64,15911
65,16694
66,15651
67,15747
68,14415
69,13323
70,12255
71,12467
72,11669
73,10767
74,8743
75,8813
76,7976
77,8252
78,8265
79,8131
80,7700
81,7135
82,6456
83,5996
84+,33339
