group_name,value
0,8319
1,8164
2,7949
3,7200
4,6942
5,6848
6,6829
7,6875
8,6810
9,6354
10,6053
11,5974
12,5867
13,6107
14,6036
15,6216
16,7229
17,6455
18,6340
19,7018
20,8200
21,8720
22,9477
23,9996
24,9845
25,10392
26,10891
27,11493
28,10741
29,10319
30,10533
31,10044
32,9971
33,9679
34,10099
35,9579
36,9642
37,9069
38,9160
39,8768
40,8949
41,8514
42,8720
43,8678
44,9298
45,9659
46,9852
47,10808
48,11445
49,12008
50,12513
51,12562
52,12290
53,11557
54,11489
55,11627
56,10942
57,10003
58,9575
59,9367
60,9528
61,9610
62,6350
63,7599
64,5742
65,3852
66,3028
67,2369
68,4670
69,6207
70,6376
71,7215
72,6395
73,6290
74,5504
75,5352
76,4240
77,4202
78,4158
79,3910
80,3722
81,3069
82,3086
83,2489
84+,8528
