group_name,value
0,447049
1,439799
2,435294
3,430851
4,424823
5,416753
6,415721
7,417149
8,425931
9,420488
10,413667
11,404874
12,398490
13,390134
14,368309
15,349229
16,332384
17,315819
18,298411
19,279047
20,260887
21,245555
22,228981
23,216460
24,204295
25,191335
26,186520
27,191744
28,188959
29,150651
30,186799
31,179365
32,177404
33,175261
34,173379
35,170939
36,167045
37,163809
38,161557
39,157102
40,153225
41,146411
42,142164
43,126794
44,119990
45,110387
46,101842
47,94540
48,87866
49,79961
50,73160
51,72084
52,67170
53,62212
54,58646
55,54464
56,51082
57,47673
58,45322
59,41888
60,40294
61,38954
62,36767
63,35530
64,34220
65,32848
66,31417
67,29993
68,28494
69,26871
70,25296
71,23622
72,22082
73,20547
74,13899
75,13712
76,12184
77,11043
78,9843
79,8647
80,7490
81,6398
82,5408
83,4521
84+,15671
