group_name,value
0,7908
1,8778
2,9822
3,8960
4,9725
5,10252
6,10267
7,10440
8,10504
9,10387
10,10803
11,11345
12,11855
13,12123
14,12521
15,12873
16,12900
17,12753
18,11379
19,9518
20,9902
21,9477
22,9803
23,10356
24,10343
25,10713
26,11043
27,11339
28,11440
29,12399
30,12796
31,13448
32,13564
33,13909
34,14138
35,14447
36,15283
37,15780
38,16353
39,17131
40,17380
41,17903
42,17916
43,17397
44,16293
45,16575
46,16854
47,16692
48,16818
49,13469
50,17096
51,16717
52,16905
53,16977
54,16963
55,17775
56,18242
57,18225
58,17605
59,18854
60,19815
61,19885
62,20331
63,21379
64,21765
65,23688
66,24305
67,22369
68,19753
69,13041
70,13389
71,16365
72,16889
73,17028
74,16050
75,15437
76,13876
77,15145
78,14995
79,15280
80,14486
81,13105
82,13088
83,12692
84+,63952
