group_name,value
0,23444
1,29880
2,34990
3,31766
4,29801
5,29934
6,29104
7,29987
8,30376
9,28150
10,28670
11,27882
12,28662
13,27927
14,26903
15,27460
16,27035
17,26003
18,24352
19,23188
20,24010
21,23819
22,26218
23,26895
24,27022
25,28026
26,27976
27,28514
28,28534
29,28224
30,29219
31,26879
32,26478
33,24765
34,23527
35,23849
36,22007
37,23927
38,25784
39,27481
40,26994
41,26078
42,24819
43,24637
44,25487
45,27572
46,28241
47,29814
48,29264
49,30421
50,31437
51,31057
52,30747
53,30483
54,29644
55,27960
56,26829
57,26870
58,27634
59,25884
60,24422
61,24278
62,24125
63,22543
64,15922
65,16983
66,17404
67,16170
68,14774
69,13701
70,13106
71,13655
72,13416
73,12092
74,9812
75,10481
76,9581
77,9515
78,10221
79,10130
80,9251
81,9614
82,8924
83,7884
84+,41529
