group_name,value
0,507102
1,768157
2,899047
3,815021
4,724441
5,688393
6,662307
7,649854
8,631371
9,620097
10,625866
11,606202
12,589489
13,619573
14,619769
15,634385
16,649263
17,678234
18,724834
19,739057
20,783495
21,843204
22,903503
23,852643
24,799684
25,746135
26,685050
27,623046
28,644479
29,685836
30,715002
31,742466
32,773861
33,786510
34,806697
35,829112
36,864178
37,876696
38,884889
39,882857
40,874731
41,845695
42,833766
43,793654
44,759310
45,732634
46,708645
47,645724
48,644873
49,597813
50,561961
51,540595
52,520014
53,523684
54,521784
55,515033
56,519358
57,505463
58,487374
59,449359
60,413638
61,389912
62,371691
63,349014
64,315325
65,292909
66,265709
67,241786
68,225859
69,220419
70,220026
71,217338
72,219764
73,192170
74,180372
75,167985
76,155138
77,147077
78,132133
79,118435
80,101132
81,93070
82,86778
83,66722
84+,320437
