group_name,value
0,205845
1,313602
2,367193
3,321316
4,289139
5,280043
6,267034
7,270142
8,281022
9,288966
10,293455
11,318725
12,330411
13,357062
14,384577
15,396205
16,430685
17,468332
18,464303
19,457337
20,459639
21,465741
22,471612
23,457798
24,434082
25,401616
26,370072
27,337261
28,326151
29,318265
30,307328
31,300363
32,298866
33,345607
34,404322
35,488364
36,580062
37,651324
38,662491
39,675558
40,661915
41,633134
42,614886
43,584091
44,582709
45,562101
46,525895
47,496250
48,449335
49,407200
50,371051
51,328511
52,309285
53,354760
54,383196
55,435175
56,470346
57,505229
58,484450
59,444789
60,408811
61,377555
62,356775
63,323619
64,326439
65,307501
66,280676
67,279583
68,249305
69,232669
70,221674
71,205154
72,192893
73,180459
74,161004
75,149318
76,145922
77,134524
78,128941
79,111729
80,99871
81,92215
82,84444
83,74774
84+,322064
