group_name,value
0,4507
1,4404
2,4387
3,4065
4,3924
5,3862
6,3951
7,3870
8,3811
9,3464
10,3168
11,3140
12,3352
13,3238
14,3312
15,3369
16,3690
17,3379
18,3321
19,3603
20,4422
21,4795
22,5449
23,5569
24,5667
25,5515
26,5766
27,6325
28,6089
29,5848
30,5866
31,5618
32,5681
33,5674
34,5792
35,5457
36,5242
37,5114
38,5053
39,4660
40,4707
41,4415
42,4420
43,4605
44,4990
45,4869
46,5167
47,5662
48,5496
49,5952
50,6116
51,5974
52,5854
53,6017
54,5874
55,6294
56,5786
57,5261
58,5376
59,4941
60,4931
61,4884
62,3174
63,4025
64,3179
65,2003
66,1738
67,1337
68,2296
69,2963
70,2928
71,3088
72,2837
73,2878
74,2237
75,2035
76,1525
77,1720
78,1812
79,1639
80,1541
81,1268
82,1284
83,1032
84+,3318
