group_name,value
0,7688
1,8857
2,10350
3,8422
4,7243
5,7108
6,6841
7,6366
8,6714
9,6485
10,6291
11,6206
12,6416
13,6626
14,6727
15,7017
16,6967
17,5575
18,6441
19,7828
20,8572
21,10038
22,12440
23,14921
24,16761
25,16992
26,17004
27,17131
28,17582
29,17210
30,16265
31,14666
32,14853
33,13827
34,12731
35,12862
36,11100
37,10784
38,10291
39,10977
40,11385
41,9627
42,9277
43,8925
44,9703
45,10055
46,10162
47,10418
48,10506
49,9993
50,10534
51,9456
52,9904
53,9243
54,9361
55,9261
56,9077
57,9233
58,8707
59,8876
60,8640
61,8746
62,8250
63,7769
64,6480
65,6483
66,6110
67,6014
68,5441
69,4713
70,5083
71,4311
72,4080
73,3543
74,2978
75,2994
76,3077
77,3079
78,2865
79,2599
80,2895
81,2528
82,2421
83,2351
84+,14301
