group_name,value
0,1250371
1,1230363
2,1315741
3,1336640
4,1195650
5,1375987
6,1249792
7,1319172
8,1425093
9,1404461
10,1349919
11,1426386
12,1411368
13,1452052
14,1435921
15,1447061
16,1516041
17,1362085
18,1591081
19,1502718
20,1732294
21,1685639
22,1557660
23,1642505
24,1604806
25,1596206
26,1522146
27,1669108
28,1496479
29,1602668
30,1478967
31,1401342
32,1566573
33,1408650
34,1496390
35,1493093
36,1374294
37,1354331
38,1305893
39,1383964
40,1319128
41,1303086
42,1345107
43,1178049
44,1109560
45,1142980
46,1054839
47,1076807
48,972848
49,945175
50,976011
51,942858
52,949676
53,932876
54,934303
55,880606
56,808062
57,816440
58,750757
59,687347
60,804275
61,646129
62,592077
63,556785
64,499524
65,511021
66,459998
67,427024
68,400064
69,385003
70,354702
71,278103
72,212777
73,186397
74,192056
75,183455
76,166300
77,171736
78,115902
79,142861
80,113629
81,118576
82,80208
83,79451
84+,289109
