group_name,value
0,307960
1,298403
2,364085
3,375112
4,360231
5,378853
6,336667
7,369278
8,344369
9,373652
10,366479
11,385677
12,395754
13,372784
14,407544
15,414190
16,391332
17,419781
18,435335
19,439230
20,428747
21,445656
22,440536
23,447043
24,455702
25,441275
26,419002
27,378991
28,375096
29,350325
30,331735
31,350900
32,315125
33,308747
34,326274
35,335280
36,324756
37,314314
38,287911
39,295863
40,294256
41,269265
42,267114
43,244013
44,257548
45,237798
46,226715
47,215663
48,198851
49,190899
50,177048
51,164780
52,154946
53,144916
54,144973
55,139010
56,129443
57,138360
58,114034
59,131585
60,105296
61,101880
62,105166
63,88913
64,92857
65,69058
66,76596
67,60084
68,56425
69,47118
70,42769
71,43093
72,39410
73,30111
74,41390
75,33900
76,34768
77,39596
78,31620
79,33218
80,17591
81,14856
82,10459
83,11627
84+,47385
