group_name,value
0,156025
1,158550
2,159434
3,160887
4,163891
5,165911
6,166734
7,166333
8,164703
9,161844
10,157763
11,152488
12,146113
13,138673
14,130172
15,120623
16,110476
17,102907
18,98301
19,96645
20,97951
21,101776
22,106462
23,111519
24,116942
25,122811
26,128786
27,133252
28,135922
29,136596
30,135363
31,132551
32,129288
33,125965
34,122652
35,119151
36,115728
37,112017
38,108027
39,103756
40,99247
41,94715
42,90841
43,87868
44,85816
45,84615
46,84157
47,83776
48,83193
49,82438
50,81549
51,80383
52,78703
53,76393
54,73380
55,69683
56,65563
57,61810
58,58688
59,56178
60,54244
61,52689
62,50687
63,47997
64,44644
65,40615
66,36146
67,31963
68,28254
69,25074
70,22400
71,20151
72,17961
73,15686
74,13384
75,11052
76,8751
77,6861
78,5477
79,4631
80,4343
81,4458
82,4527
83,4533
84+,20190
