group_name,value
0,88467
1,92490
2,90891
3,91381
4,89769
5,87075
6,83607
7,82756
8,80422
9,80486
10,81067
11,82304
12,83349
13,84291
14,85179
15,86379
16,89473
17,89396
18,86791
19,85541
20,90014
21,93714
22,93418
23,93908
24,93702
25,94591
26,96409
27,96035
28,97543
29,95803
30,95713
31,93289
32,92064
33,91239
34,91369
35,91794
36,94037
37,96795
38,98110
39,102185
40,105589
41,100239
42,99890
43,96474
44,92632
45,92760
46,93173
47,94127
48,95430
49,94927
50,94205
51,90388
52,89537
53,86353
54,84161
55,83581
56,80590
57,77560
58,77173
59,74531
60,73551
61,71849
62,69038
63,69193
64,72648
65,59898
66,55798
67,53593
68,47573
69,47920
70,44491
71,42983
72,41719
73,39786
74,37671
75,36278
76,33688
77,32166
78,30581
79,28518
80,28659
81,27564
82,24688
83,22691
84+,108321
