group_name,value
0,26092
1,31695
2,38846
3,38362
4,37773
5,37973
6,43553
7,44893
8,42933
9,42134
10,44621
11,46357
12,45573
13,38893
14,42441
15,40223
16,38804
17,39673
18,34057
19,34429
20,32035
21,30371
22,31277
23,29597
24,28533
25,29326
26,29990
27,32152
28,29451
29,29216
30,25629
31,25536
32,23804
33,23902
34,22044
35,24767
36,23435
37,22433
38,21336
39,21082
40,20917
41,19160
42,18040
43,18454
44,14926
45,14023
46,13968
47,13308
48,12966
49,13136
50,12489
51,12140
52,11167
53,9612
54,9610
55,9384
56,8939
57,8548
58,6631
59,5506
60,5796
61,5566
62,6380
63,4831
64,5161
65,4893
66,3675
67,3845
68,4164
69,2741
70,3287
71,1683
72,2084
73,1629
74,1752
75,1536
76,1625
77,1710
78,1291
79,1350
80,1382
81,999
82,846
83,516
84+,3705
