group_name,value
0,1745
1,1759
2,1861
3,1760
4,1751
5,1746
6,1751
7,1735
8,1704
9,1691
10,1696
11,1695
12,1688
13,1674
14,1644
15,1620
16,1618
17,1600
18,1580
19,1585
20,1599
21,1619
22,1670
23,1804
24,1863
25,1837
26,2025
27,2194
28,2247
29,2332
30,2446
31,2397
32,2352
33,2413
34,2396
35,2415
36,2398
37,2382
38,2360
39,2294
40,2152
41,2153
42,2165
43,2163
44,2113
45,2025
46,1852
47,1818
48,1814
49,1810
50,1689
51,1677
52,1685
53,1553
54,1572
55,1477
56,1473
57,1476
58,1399
59,1349
60,1373
61,1262
62,1164
63,1096
64,1044
65,1085
66,1043
67,953
68,774
69,693
70,626
71,554
72,513
73,492
74,464
75,425
76,379
77,329
78,300
79,274
80,251
81,234
82,219
83,189
84+,1108
