group_name,value
0,9034
1,9506
2,9881
3,9943
4,10191
5,10456
6,10565
7,10588
8,10419
9,10140
10,10006
11,10381
12,10452
13,10913
14,10889
15,11548
16,11678
17,11363
18,9932
19,7984
20,8050
21,8140
22,8229
23,8417
24,8193
25,8799
26,9370
27,9679
28,10313
29,10744
30,11192
31,11633
32,12021
33,12303
34,12247
35,12865
36,13116
37,13249
38,14185
39,14693
40,14876
41,15308
42,14869
43,14282
44,13427
45,13063
46,13460
47,13252
48,13274
49,10322
50,13247
51,13031
52,13941
53,13526
54,14095
55,14504
56,15094
57,14947
58,15755
59,16389
60,16511
61,17290
62,17500
63,18437
64,18863
65,19779
66,22120
67,20384
68,17960
69,10856
70,11462
71,13054
72,12848
73,13960
74,13645
75,12049
76,11343
77,11570
78,12398
79,11552
80,11256
81,10482
82,10378
83,10459
84+,49512
