group_name,value
0,33257
1,33507
2,33915
3,35057
4,36619
5,39230
6,42562
7,45782
8,47479
9,47021
10,47118
11,46472
12,45788
13,46249
14,46296
15,46411
16,46682
17,47094
18,47637
19,47300
20,47666
21,48569
22,48450
23,48897
24,49781
25,49809
26,50609
27,50861
28,51002
29,50775
30,49632
31,49335
32,49015
33,48683
34,48337
35,47629
36,46367
37,45060
38,44107
39,43279
40,42763
41,42410
42,41941
43,42085
44,43550
45,44977
46,45578
47,46774
48,46362
49,44685
50,42283
51,40620
52,39862
53,39518
54,39096
55,38833
56,38765
57,39004
58,38933
59,38784
60,38511
61,37474
62,36337
63,35185
64,34178
65,33310
66,32286
67,31315
68,29949
69,28993
70,27649
71,26283
72,24913
73,23626
74,22308
75,21521
76,20979
77,19805
78,18723
79,17668
80,16652
81,15696
82,14757
83,13793
84+,99405
