group_name,value
1,878544
2,877305
3,882747
4,886069
5,891932
6,895814
7,899937
8,900665
9,892582
10,879840
11,876134
12,872175
13,873816
14,875399
15,878122
16,875221
17,879411
18,878336
19,882404
20,892639
21,907555
22,917457
23,906913
24,893643
25,885108
26,882378
27,881901
28,880074
29,876014
30,872853
31,868950
32,859940
33,851183
34,837371
35,825949
36,810257
37,817885
38,829673
39,840817
40,842865
41,827720
42,800076
43,772383
44,757950
45,745082
46,728955
47,712096
48,697488
49,683041
50,669740
51,657450
52,642640
53,628102
54,611402
55,595273
56,578117
57,560944
58,543225
59,525700
60,504460
61,483602
62,462957
63,442042
64,421583
65,401826
66,381307
67,360758
68,339358
69,317573
70,296304
71,274549
72,252885
73,231418
74,210379
75,187073
76,150989
77,135319
78,121723
79,107335
80,93583
81,80935
82,69495
83,59346
84,50341
85+,188079
