group_name,value
0,9742
1,9940
2,11120
3,9855
4,10972
5,12051
6,13026
7,14776
8,14973
9,15304
10,15800
11,15761
12,16678
13,14772
14,15377
15,15331
16,16385
17,15271
18,17387
19,16299
20,17448
21,17479
22,15961
23,16928
24,15077
25,15635
26,15806
27,15964
28,14552
29,14863
30,12943
31,12951
32,11067
33,11770
34,10155
35,11039
36,9967
37,10183
38,10015
39,9224
40,9209
41,8006
42,8715
43,7528
44,7446
45,6384
46,6972
47,6098
48,7036
49,6335
50,6794
51,6267
52,6434
53,6649
54,6108
55,5477
56,4547
57,4700
58,4283
59,4121
60,3486
61,3669
62,3601
63,3556
64,3218
65,2995
66,2964
67,2824
68,2802
69,2092
70,2376
71,1921
72,1577
73,1384
74,1503
75,1233
76,1214
77,1004
78,1040
79,664
80,678
81,443
82,619
83,399
84+,2101
